x-axis,1,2
second,Volt,Volt
+690.0E-03,+243.8E-03,-3.7E-03
+700.0E-03,+250.0E-03,+600E-06
+710.0E-03,+246.9E-03,-2.5E-03
+720.0E-03,+259.4E-03,-3.1E-03
+730.0E-03,+262.5E-03,-600E-06
+740.0E-03,+268.8E-03,-0.0E+00
+750.0E-03,+256.3E-03,-1.2E-03
+760.0E-03,+262.5E-03,+600E-06
+770.0E-03,+259.4E-03,+3.7E-03
+780.0E-03,+259.4E-03,-4.4E-03
+790.0E-03,+253.1E-03,+5.0E-03
+800.0E-03,+253.1E-03,+4.4E-03
+810.0E-03,+250.0E-03,+2.5E-03
+820.0E-03,+240.6E-03,-1.2E-03
+830.0E-03,+228.1E-03,+6.9E-03
+840.0E-03,+221.9E-03,-2.5E-03
+850.0E-03,+218.8E-03,+1.9E-03
+860.0E-03,+215.6E-03,+2.5E-03
+870.0E-03,+193.8E-03,+0.0E+00
+880.0E-03,+178.1E-03,+1.2E-03
+890.0E-03,+178.1E-03,+6.2E-03
+900.0E-03,+159.4E-03,+5.0E-03
+910.0E-03,+140.6E-03,+5.6E-03
+920.0E-03,+134.4E-03,+3.1E-03
+930.0E-03,+125.0E-03,+3.1E-03
+940.0E-03,+109.4E-03,+22.5E-03
+950.0E-03,+87.5E-03,+11.2E-03
+960.0E-03,+65.6E-03,+10.0E-03
+970.0E-03,+56.3E-03,+6.2E-03
+980.0E-03,+46.9E-03,+6.9E-03
+990.0E-03,+25.0E-03,+1.9E-03
+1.0000E+00,+6.3E-03,+8.1E-03
+1.0100E+00,-6.3E-03,+8.1E-03
+1.0200E+00,-21.9E-03,+5.0E-03
+1.0300E+00,-40.6E-03,+8.7E-03
+1.0400E+00,-53.1E-03,+11.2E-03
+1.0500E+00,-68.8E-03,+13.7E-03
+1.0600E+00,-93.8E-03,+8.1E-03
+1.0700E+00,-106.3E-03,+3.1E-03
+1.0800E+00,-115.6E-03,+4.4E-03
+1.0900E+00,-134.4E-03,+16.9E-03
+1.1000E+00,-146.9E-03,+11.9E-03
+1.1100E+00,-162.5E-03,+7.5E-03
+1.1200E+00,-165.6E-03,+6.9E-03
+1.1300E+00,-187.5E-03,+1.9E-03
+1.1400E+00,-200.0E-03,+1.2E-03
+1.1500E+00,-203.1E-03,+3.1E-03
+1.1600E+00,-215.6E-03,+8.1E-03
+1.1700E+00,-225.0E-03,+0.0E+00
+1.1800E+00,-225.0E-03,+6.2E-03
+1.1900E+00,-237.5E-03,+4.4E-03
+1.2000E+00,-246.9E-03,+1.2E-03
+1.2100E+00,-246.9E-03,+3.1E-03
+1.2200E+00,-256.3E-03,+1.9E-03
+1.2300E+00,-256.3E-03,+0.0E+00
+1.2400E+00,-253.1E-03,+3.1E-03
+1.2500E+00,-259.4E-03,+3.1E-03
+1.2600E+00,-259.4E-03,+1.2E-03
+1.2700E+00,-256.3E-03,+1.2E-03
+1.2800E+00,-256.3E-03,-1.2E-03
+1.2900E+00,-256.3E-03,-6.9E-03
+1.3000E+00,-250.0E-03,+600E-06
+1.3100E+00,-237.5E-03,-8.7E-03
+1.3200E+00,-246.9E-03,-600E-06
+1.3300E+00,-231.3E-03,-1.9E-03
+1.3400E+00,-221.9E-03,-3.1E-03
+1.3500E+00,-218.8E-03,-1.9E-03
+1.3600E+00,-206.3E-03,-3.1E-03
+1.3700E+00,-193.8E-03,-3.7E-03
+1.3800E+00,-181.3E-03,+1.2E-03
+1.3900E+00,-178.1E-03,-16.9E-03
+1.4000E+00,-156.3E-03,-13.7E-03
+1.4100E+00,-146.9E-03,-8.7E-03
+1.4200E+00,-131.3E-03,-7.5E-03
+1.4300E+00,-121.9E-03,-5.6E-03
+1.4400E+00,-106.3E-03,-5.0E-03
+1.4500E+00,-93.8E-03,-1.9E-03
+1.4600E+00,-68.8E-03,-9.4E-03
+1.4700E+00,-50.0E-03,-8.1E-03
+1.4800E+00,-37.5E-03,-8.1E-03
+1.4900E+00,-21.9E-03,-8.7E-03
+1.5000E+00,-6.3E-03,-8.1E-03
+1.5100E+00,+15.6E-03,-10.0E-03
+1.5200E+00,+34.4E-03,-8.1E-03
+1.5300E+00,+40.6E-03,+600E-06
+1.5400E+00,+53.1E-03,-19.4E-03
+1.5500E+00,+71.9E-03,-17.5E-03
+1.5600E+00,+93.8E-03,-8.1E-03
+1.5700E+00,+109.4E-03,-6.9E-03
+1.5800E+00,+118.8E-03,-4.4E-03
+1.5900E+00,+146.9E-03,-0.0E+00
+1.6000E+00,+150.0E-03,-3.1E-03
+1.6100E+00,+159.4E-03,-11.2E-03
+1.6200E+00,+175.0E-03,-3.7E-03
+1.6300E+00,+184.4E-03,-1.9E-03
+1.6400E+00,+200.0E-03,-1.9E-03
+1.6500E+00,+203.1E-03,-10.0E-03
+1.6600E+00,+215.6E-03,-1.2E-03
+1.6700E+00,+225.0E-03,-4.4E-03
+1.6800E+00,+228.1E-03,-1.2E-03
+1.6900E+00,+246.9E-03,-3.1E-03
+1.7000E+00,+246.9E-03,-9.4E-03
+1.7100E+00,+253.1E-03,-2.5E-03
+1.7200E+00,+250.0E-03,+1.9E-03
+1.7300E+00,+253.1E-03,-3.1E-03
+1.7400E+00,+259.4E-03,-600E-06
+1.7500E+00,+265.6E-03,-0.0E+00
+1.7600E+00,+259.4E-03,+1.2E-03
+1.7700E+00,+262.5E-03,+1.9E-03
+1.7800E+00,+262.5E-03,+1.9E-03
+1.7900E+00,+259.4E-03,-3.7E-03
+1.8000E+00,+250.0E-03,+1.2E-03
+1.8100E+00,+256.3E-03,+4.4E-03
+1.8200E+00,+246.9E-03,+600E-06
+1.8300E+00,+234.4E-03,+4.4E-03
+1.8400E+00,+221.9E-03,+1.2E-03
+1.8500E+00,+212.5E-03,+8.1E-03
+1.8600E+00,+209.4E-03,+3.7E-03
+1.8700E+00,+200.0E-03,+6.9E-03
+1.8800E+00,+187.5E-03,+600E-06
+1.8900E+00,+168.8E-03,+2.5E-03
+1.9000E+00,+165.6E-03,+1.2E-03
+1.9100E+00,+150.0E-03,+10.6E-03
+1.9200E+00,+134.4E-03,+8.7E-03
+1.9300E+00,+109.4E-03,+600E-06
+1.9400E+00,+100.0E-03,+8.7E-03
+1.9500E+00,+90.6E-03,+5.6E-03
+1.9600E+00,+75.0E-03,+3.1E-03
+1.9700E+00,+53.1E-03,+8.7E-03
+1.9800E+00,+34.4E-03,+6.9E-03
+1.9900E+00,+21.9E-03,+16.2E-03
+2.0000E+00,+18.8E-03,+20.0E-03
+2.0100E+00,-3.1E-03,+13.7E-03
+2.0200E+00,-28.1E-03,+9.4E-03
+2.0300E+00,-31.3E-03,+5.6E-03
+2.0400E+00,-56.3E-03,+8.1E-03
+2.0500E+00,-75.0E-03,+600E-06
+2.0600E+00,-87.5E-03,+11.2E-03
+2.0700E+00,-106.3E-03,-600E-06
+2.0800E+00,-118.8E-03,+5.0E-03
+2.0900E+00,-137.5E-03,+5.0E-03
+2.1000E+00,-146.9E-03,+8.7E-03
+2.1100E+00,-162.5E-03,+8.1E-03
+2.1200E+00,-178.1E-03,+7.5E-03
+2.1300E+00,-187.5E-03,-600E-06
+2.1400E+00,-187.5E-03,+5.6E-03
+2.1500E+00,-203.1E-03,+6.2E-03
+2.1600E+00,-215.6E-03,+8.7E-03
+2.1700E+00,-225.0E-03,+7.5E-03
+2.1800E+00,-225.0E-03,+3.7E-03
+2.1900E+00,-234.4E-03,+3.1E-03
+2.2000E+00,-250.0E-03,-1.2E-03
+2.2100E+00,-250.0E-03,+4.4E-03
+2.2200E+00,-250.0E-03,-600E-06
+2.2300E+00,-253.1E-03,+3.1E-03
+2.2400E+00,-262.5E-03,+0.0E+00
+2.2500E+00,-256.3E-03,+0.0E+00
+2.2600E+00,-253.1E-03,-3.1E-03
+2.2700E+00,-253.1E-03,+4.4E-03
+2.2800E+00,-253.1E-03,-1.2E-03
+2.2900E+00,-250.0E-03,-1.2E-03
+2.3000E+00,-246.9E-03,-5.6E-03
+2.3100E+00,-234.4E-03,-0.0E+00
+2.3200E+00,-234.4E-03,-3.1E-03
+2.3300E+00,-228.1E-03,+1.2E-03
+2.3400E+00,-221.9E-03,-3.7E-03
+2.3500E+00,-215.6E-03,-2.5E-03
+2.3600E+00,-209.4E-03,-10.0E-03
+2.3700E+00,-190.6E-03,-2.5E-03
+2.3800E+00,-178.1E-03,-600E-06
+2.3900E+00,-168.8E-03,-7.5E-03
+2.4000E+00,-159.4E-03,-3.1E-03
+2.4100E+00,-140.6E-03,-3.1E-03
+2.4200E+00,-137.5E-03,-6.9E-03
+2.4300E+00,-118.8E-03,-0.0E+00
+2.4400E+00,-100.0E-03,-14.4E-03
+2.4500E+00,-90.6E-03,-15.0E-03
+2.4600E+00,-65.6E-03,-8.7E-03
+2.4700E+00,-46.9E-03,-7.5E-03
+2.4800E+00,-37.5E-03,-600E-06
+2.4900E+00,-25.0E-03,-600E-06
+2.5000E+00,-3.1E-03,-2.5E-03
+2.5100E+00,+6.3E-03,-25.6E-03
+2.5200E+00,+21.9E-03,-4.4E-03
+2.5300E+00,+46.9E-03,-7.5E-03
+2.5400E+00,+62.5E-03,+600E-06
+2.5500E+00,+68.8E-03,-6.9E-03
+2.5600E+00,+93.8E-03,-10.6E-03
+2.5700E+00,+100.0E-03,-11.2E-03
+2.5800E+00,+115.6E-03,-3.1E-03
+2.5900E+00,+137.5E-03,-10.0E-03
+2.6000E+00,+143.8E-03,-13.1E-03
+2.6100E+00,+165.6E-03,-8.7E-03
+2.6200E+00,+171.9E-03,-1.2E-03
+2.6300E+00,+187.5E-03,-3.1E-03
+2.6400E+00,+196.9E-03,-5.0E-03
+2.6500E+00,+200.0E-03,+1.2E-03
+2.6600E+00,+215.6E-03,-7.5E-03
+2.6700E+00,+225.0E-03,-0.0E+00
+2.6800E+00,+237.5E-03,-1.2E-03
+2.6900E+00,+240.6E-03,-600E-06
+2.7000E+00,+246.9E-03,-2.5E-03
+2.7100E+00,+246.9E-03,+600E-06
+2.7200E+00,+253.1E-03,-3.7E-03
+2.7300E+00,+262.5E-03,+3.1E-03
+2.7400E+00,+262.5E-03,+3.1E-03
+2.7500E+00,+259.4E-03,+600E-06
+2.7600E+00,+265.6E-03,+1.2E-03
+2.7700E+00,+256.3E-03,-1.2E-03
+2.7800E+00,+256.3E-03,+600E-06
+2.7900E+00,+262.5E-03,+0.0E+00
+2.8000E+00,+256.3E-03,-2.5E-03
+2.8100E+00,+246.9E-03,+8.7E-03
+2.8200E+00,+240.6E-03,+3.7E-03
+2.8300E+00,+237.5E-03,+3.1E-03
+2.8400E+00,+231.3E-03,+3.7E-03
+2.8500E+00,+218.8E-03,+2.5E-03
+2.8600E+00,+209.4E-03,+4.4E-03
+2.8700E+00,+193.8E-03,+3.1E-03
+2.8800E+00,+187.5E-03,-600E-06
+2.8900E+00,+168.8E-03,+8.7E-03
+2.9000E+00,+156.3E-03,+10.0E-03
+2.9100E+00,+150.0E-03,+11.2E-03
+2.9200E+00,+131.3E-03,+11.2E-03
+2.9300E+00,+125.0E-03,+6.9E-03
+2.9400E+00,+96.9E-03,-600E-06
+2.9500E+00,+90.6E-03,+1.9E-03
+2.9600E+00,+68.8E-03,+19.4E-03
+2.9700E+00,+50.0E-03,+8.7E-03
+2.9800E+00,+34.4E-03,+8.1E-03
+2.9900E+00,+28.1E-03,+5.6E-03
+3.0000E+00,+9.4E-03,+8.7E-03
+3.0100E+00,-15.6E-03,+10.0E-03
+3.0200E+00,-28.1E-03,+10.0E-03
+3.0300E+00,-34.4E-03,+3.7E-03
+3.0400E+00,-56.3E-03,+6.9E-03
+3.0500E+00,-68.8E-03,+13.1E-03
+3.0600E+00,-90.6E-03,+15.6E-03
+3.0700E+00,-103.1E-03,+9.4E-03
+3.0800E+00,-115.6E-03,+8.1E-03
+3.0900E+00,-131.3E-03,+4.4E-03
+3.1000E+00,-150.0E-03,+2.5E-03
+3.1100E+00,-168.8E-03,+20.0E-03
+3.1200E+00,-171.9E-03,+11.2E-03
+3.1300E+00,-178.1E-03,+7.5E-03
+3.1400E+00,-193.8E-03,-3.1E-03
+3.1500E+00,-209.4E-03,-600E-06
+3.1600E+00,-221.9E-03,+3.1E-03
+3.1700E+00,-221.9E-03,+5.0E-03
+3.1800E+00,-234.4E-03,+3.7E-03
+3.1900E+00,-234.4E-03,+2.5E-03
+3.2000E+00,-246.9E-03,+1.2E-03
+3.2100E+00,-246.9E-03,+3.1E-03
+3.2200E+00,-253.1E-03,-1.2E-03
+3.2300E+00,-259.4E-03,+2.5E-03
+3.2400E+00,-256.3E-03,+3.7E-03
+3.2500E+00,-262.5E-03,+5.6E-03
+3.2600E+00,-259.4E-03,-1.9E-03
+3.2700E+00,-259.4E-03,-2.5E-03
+3.2800E+00,-253.1E-03,-4.4E-03
+3.2900E+00,-253.1E-03,-3.7E-03
+3.3000E+00,-246.9E-03,-1.9E-03
+3.3100E+00,-243.8E-03,-1.9E-03
+3.3200E+00,-243.8E-03,-6.2E-03
+3.3300E+00,-234.4E-03,+600E-06
+3.3400E+00,-228.1E-03,-4.4E-03
+3.3500E+00,-209.4E-03,-2.5E-03
+3.3600E+00,-200.0E-03,-5.6E-03
+3.3700E+00,-200.0E-03,-6.9E-03
+3.3800E+00,-184.4E-03,-6.2E-03
+3.3900E+00,-168.8E-03,-0.0E+00
+3.4000E+00,-150.0E-03,-3.1E-03
+3.4100E+00,-143.8E-03,-13.7E-03
+3.4200E+00,-125.0E-03,-6.2E-03
+3.4300E+00,-118.8E-03,-10.6E-03
+3.4400E+00,-100.0E-03,+600E-06
+3.4500E+00,-84.4E-03,-2.5E-03
+3.4600E+00,-68.8E-03,-6.9E-03
+3.4700E+00,-50.0E-03,-6.9E-03
+3.4800E+00,-40.6E-03,-3.1E-03
+3.4900E+00,-21.9E-03,-2.5E-03
+3.5000E+00,-0.0E+00,-10.6E-03
+3.5100E+00,+12.5E-03,-13.7E-03
+3.5200E+00,+31.3E-03,-4.4E-03
+3.5300E+00,+43.8E-03,-6.2E-03
+3.5400E+00,+62.5E-03,-3.1E-03
+3.5500E+00,+75.0E-03,-4.4E-03
+3.5600E+00,+93.8E-03,-21.2E-03
+3.5700E+00,+106.3E-03,-15.0E-03
+3.5800E+00,+118.8E-03,-5.6E-03
+3.5900E+00,+140.6E-03,-6.2E-03
+3.6000E+00,+156.3E-03,-2.5E-03
+3.6100E+00,+168.8E-03,-3.1E-03
+3.6200E+00,+175.0E-03,-3.1E-03
+3.6300E+00,+187.5E-03,-5.6E-03
+3.6400E+00,+196.9E-03,-4.4E-03
+3.6500E+00,+206.3E-03,-2.5E-03
+3.6600E+00,+212.5E-03,-6.2E-03
+3.6700E+00,+231.3E-03,+600E-06
+3.6800E+00,+234.4E-03,-5.0E-03
+3.6900E+00,+240.6E-03,-1.2E-03
+3.7000E+00,+250.0E-03,+1.2E-03
+3.7100E+00,+253.1E-03,+0.0E+00
+3.7200E+00,+256.3E-03,-11.2E-03
+3.7300E+00,+259.4E-03,-1.2E-03
+3.7400E+00,+259.4E-03,+2.5E-03
+3.7500E+00,+262.5E-03,+3.1E-03
+3.7600E+00,+262.5E-03,+1.2E-03
+3.7700E+00,+259.4E-03,-5.6E-03
+3.7800E+00,+265.6E-03,+4.4E-03
+3.7900E+00,+256.3E-03,-3.7E-03
+3.8000E+00,+246.9E-03,+1.2E-03
+3.8100E+00,+243.8E-03,+1.9E-03
+3.8200E+00,+237.5E-03,-600E-06
+3.8300E+00,+228.1E-03,+1.9E-03
+3.8400E+00,+218.8E-03,-1.9E-03
+3.8500E+00,+215.6E-03,+1.9E-03
+3.8600E+00,+203.1E-03,+10.0E-03
+3.8700E+00,+193.8E-03,+5.0E-03
+3.8800E+00,+190.6E-03,+3.1E-03
+3.8900E+00,+175.0E-03,+5.0E-03
+3.9000E+00,+156.3E-03,-3.7E-03
+3.9100E+00,+150.0E-03,+5.6E-03
+3.9200E+00,+140.6E-03,+3.7E-03
+3.9300E+00,+121.9E-03,+7.5E-03
+3.9400E+00,+106.3E-03,+4.4E-03
+3.9500E+00,+87.5E-03,+6.2E-03
+3.9600E+00,+71.9E-03,+8.1E-03
+3.9700E+00,+62.5E-03,+13.7E-03
+3.9800E+00,+37.5E-03,+12.5E-03
+3.9900E+00,+28.1E-03,+6.2E-03
+4.0000E+00,+9.4E-03,+3.1E-03
+4.0100E+00,-3.1E-03,+23.7E-03
+4.0200E+00,-25.0E-03,+15.0E-03
+4.0300E+00,-46.9E-03,+3.7E-03
+4.0400E+00,-56.3E-03,+10.0E-03
+4.0500E+00,-71.9E-03,+1.2E-03
+4.0600E+00,-87.5E-03,+4.4E-03
+4.0700E+00,-87.5E-03,-4.4E-03
+4.0800E+00,-125.0E-03,+5.0E-03
+4.0900E+00,-137.5E-03,+3.7E-03
+4.1000E+00,-150.0E-03,+0.0E+00
+4.1100E+00,-159.4E-03,+6.9E-03
+4.1200E+00,-175.0E-03,+4.4E-03
+4.1300E+00,-178.1E-03,+0.0E+00
+4.1400E+00,-190.6E-03,+1.2E-03
+4.1500E+00,-206.3E-03,-2.5E-03
+4.1600E+00,-215.6E-03,+6.2E-03
+4.1700E+00,-228.1E-03,+9.4E-03
+4.1800E+00,-234.4E-03,+9.4E-03
+4.1900E+00,-237.5E-03,+3.7E-03
+4.2000E+00,-246.9E-03,-600E-06
+4.2100E+00,-243.8E-03,+600E-06
+4.2200E+00,-250.0E-03,+1.9E-03
+4.2300E+00,-253.1E-03,+6.9E-03
+4.2400E+00,-256.3E-03,+4.4E-03
+4.2500E+00,-262.5E-03,+1.2E-03
+4.2600E+00,-268.8E-03,-3.1E-03
+4.2700E+00,-250.0E-03,+600E-06
+4.2800E+00,-253.1E-03,+0.0E+00
+4.2900E+00,-243.8E-03,-600E-06
+4.3000E+00,-243.8E-03,+3.1E-03
+4.3100E+00,-243.8E-03,-8.1E-03
+4.3200E+00,-240.6E-03,-3.7E-03
+4.3300E+00,-231.3E-03,-8.1E-03
+4.3400E+00,-218.8E-03,-5.6E-03
+4.3500E+00,-209.4E-03,+1.9E-03
+4.3600E+00,-200.0E-03,-600E-06
+4.3700E+00,-190.6E-03,+1.2E-03
+4.3800E+00,-187.5E-03,-6.2E-03
+4.3900E+00,-165.6E-03,-6.2E-03
+4.4000E+00,-153.1E-03,-0.0E+00
+4.4100E+00,-143.8E-03,-5.6E-03
+4.4200E+00,-131.3E-03,-11.2E-03
+4.4300E+00,-118.8E-03,-5.6E-03
+4.4400E+00,-106.3E-03,-10.0E-03
+4.4500E+00,-84.4E-03,-1.9E-03
+4.4600E+00,-62.5E-03,-14.4E-03
+4.4700E+00,-56.3E-03,-18.1E-03
+4.4800E+00,-43.8E-03,-10.0E-03
+4.4900E+00,-15.6E-03,-11.9E-03
+4.5000E+00,-3.1E-03,-5.0E-03
+4.5100E+00,+3.1E-03,-6.9E-03
+4.5200E+00,+25.0E-03,-3.7E-03
+4.5300E+00,+43.8E-03,-8.1E-03
+4.5400E+00,+53.1E-03,-7.5E-03
+4.5500E+00,+78.1E-03,-5.0E-03
+4.5600E+00,+90.6E-03,-6.9E-03
+4.5700E+00,+103.1E-03,-11.2E-03
+4.5800E+00,+128.1E-03,-6.2E-03
+4.5900E+00,+134.4E-03,-2.5E-03
+4.6000E+00,+146.9E-03,-1.9E-03
+4.6100E+00,+156.3E-03,-15.0E-03
+4.6200E+00,+175.0E-03,-15.6E-03
+4.6300E+00,+190.6E-03,-8.1E-03
+4.6400E+00,+203.1E-03,-1.9E-03
+4.6500E+00,+209.4E-03,+600E-06
+4.6600E+00,+215.6E-03,-3.7E-03
+4.6700E+00,+221.9E-03,-5.0E-03
+4.6800E+00,+237.5E-03,-4.4E-03
+4.6900E+00,+243.8E-03,+600E-06
+4.7000E+00,+253.1E-03,-2.5E-03
+4.7100E+00,+259.4E-03,-5.6E-03
+4.7200E+00,+246.9E-03,-1.2E-03
+4.7300E+00,+253.1E-03,-2.5E-03
+4.7400E+00,+259.4E-03,-0.0E+00
+4.7500E+00,+265.6E-03,-600E-06
+4.7600E+00,+268.8E-03,-3.1E-03
+4.7700E+00,+259.4E-03,+6.9E-03
+4.7800E+00,+259.4E-03,+1.9E-03
+4.7900E+00,+259.4E-03,-600E-06
+4.8000E+00,+250.0E-03,+5.0E-03
+4.8100E+00,+246.9E-03,+600E-06
+4.8200E+00,+243.8E-03,-2.5E-03
+4.8300E+00,+231.3E-03,+600E-06
+4.8400E+00,+225.0E-03,-600E-06
+4.8500E+00,+215.6E-03,-0.0E+00
+4.8600E+00,+212.5E-03,+8.1E-03
+4.8700E+00,+196.9E-03,+1.2E-03
+4.8800E+00,+184.4E-03,+0.0E+00
+4.8900E+00,+168.8E-03,+2.5E-03
+4.9000E+00,+150.0E-03,+1.2E-03
+4.9100E+00,+146.9E-03,+10.6E-03
+4.9200E+00,+134.4E-03,+17.5E-03
+4.9300E+00,+118.8E-03,+15.0E-03
+4.9400E+00,+103.1E-03,+3.7E-03
+4.9500E+00,+84.4E-03,-600E-06
+4.9600E+00,+71.9E-03,+1.9E-03
+4.9700E+00,+62.5E-03,+6.9E-03
+4.9800E+00,+43.8E-03,+21.9E-03
+4.9900E+00,+25.0E-03,+3.7E-03
